Plungerhead,CA,Zinfandel - Up to - $22.99,2020,California,,Zinfandel,$21.99,Gold
Poggi,CA,Cab Sauv - $80.00 - $99.99,2019,Calistoga,Twin Palms Vineyard,Cabernet Sauvignon,$90.00,Silver
Point Reyes Vineyards,CA,Pinot Noir - $50.00 - $54.99,2019,Marin County,,Pinot Noir,$50.00,Silver
Pollak Vineyards,VA,Red Blend: Merlot leading blend - $40.00 & Over,2021,Monticello,,Meritage,$45.00,Double Gold
Pollak Vineyards,VA,Merlot - $30.00 - $39.99,2021,Monticello,,Merlot,$34.00,Gold
Pollak Vineyards,VA,Petit Verdot - Up to - $45.99,2021,Monticello,,Petit Verdot,$40.00,Gold
Pollak Vineyards,VA,Cab Franc - $35.00 - $49.99,2021,Monticello,,Cabernet Franc,$36.00,Silver
Pollak Vineyards,VA,Chardonnay - $28.00 - $ 31.99,2022,Monticello,,Chardonnay,$30.00,Silver
Pollak Vineyards,VA,Viognier - Up to - $29.99,2022,Monticello,,Viognier,$28.00,Silver
Ponderosa Cider Co.,CA,Fruit Cider,NV,Placer County,,Pineapple Crush,$4.00,Best of Class
Ponderosa Cider Co.,CA,Culinary Cider,NV,Placer County,Goldielocks,Cider,$4.00,Silver
Ponderosa Cider Co.,CA,Culinary Cider,NV,Placer County,Southern Aspect,Apple,$4.00,Silver
Ponderosa Cider Co.,CA,Fruit Cider,NV,Placer County,,Imperial Strawberry,$4.00,Silver
Port Townsend Vineyards,WA,Merlot - 40.00 & Over,2020,Walla Walla Valley,,Merlot,$44.00,Bronze
Port Townsend Vineyards,WA,Cab Franc - $35.00 - $49.99,2019,Columbia Valley,,Cabernet Franc,$45.00,Silver
Port Townsend Vineyards,WA,Sangiovese - $40.00 and Over,2020,Rattlesnake Hills,,Sangiovese,$41.00,Silver
Portland Cider Company,OR,Varietal Cider,NV,Oregon,,Original Gold,$13.50,Best of Class
Portlandia Vintners,CA,Dry Rose ( single varietal G;S;M )- RS 0 - .099,2022,Columbia Valley,,Rose of Syrah,$17.99,Gold
Portlandia Vintners,CA,Pinot Noir - $40.00 - $46.99,2021,McMinnville,Hyland Vineyard,Pinot Noir,$45.00,Gold
Portlandia Vintners,CA,Rose Sparkling (non-Pinot Noir Varietal),NV,Columbia Valley,,Sparkling Rose,$19.99,Gold
Portlandia Vintners,CA,Brut,NV,Columbia Valley,,Sparkling Brut,$22.00,Silver
Portlandia Vintners,CA,Cab Sauv - $20.00 - $23.99,2020,Columbia Valley,Big Believer,Cabernet Sauvignon,$22.00,Silver
Portlandia Vintners,CA,Pinot Gris/Grigio - Up to - $17.99,2022,Washington,Washington; Oregon,Pinot Gris,$17.00,Silver
Portlandia Vintners,CA,Pinot Noir - Up to - $17.99,2022,Oregon,,Pinot Noir,$17.00,Silver
Portlandia Vintners,CA,Red Blend: Cab Sauv leading blend - Up to - $29.99,2020,Columbia Valley,Horse Heaven Hills; Wahluke Slope,Red Blend,$22.00,Silver
Portree Cellars,TX,Dry Rose (one varietal) - RS 0,2022,Texas High Plains,,Rose,$28.00,Bronze
Portree Cellars,TX,Aglianico,2021,Texas High Plains,,Aglianico,$42.00,Silver
Portree Cellars,TX,Fiano,2022,Texas High Plains,,Fiano,$32.00,Silver
Portree Cellars,TX,Gewurztraminer,2022,Texas High Plains,,Gewurztraminer,$32.00,Silver
Portree Cellars,TX,Semillon,2022,Texas High Plains,,Semillon,$32.00,Silver
Portree Cellars,TX,Tannat,2021,Texas High Plains,,Tannat,$40.00,Silver
Prager Winery & Port Works,CA,Port - $33.00 and Over,2020,Napa Valley,,Aria White Port,$65.00,Bronze
Prager Winery & Port Works,CA,Port - $33.00 and Over,2020,Napa Valley,,Royal Escort Port,$85.00,Gold
Prager Winery & Port Works,CA,Port - $33.00 and Over,NV,Napa Valley,,Noble Companion 10-Year-Old Tawny,$85.00,Gold
Prager Winery & Port Works,CA,Petite Sirah - $47.00 & Over,2016,Napa Valley,,Petite Sirah,$48.00,Silver
Preferred Stock,CA,Red Blend: Cab Sauv leading blend - $48.00 - $60.99,NV,Napa Valley,,Napa Valley Meritage,$49.95,Double Gold
Prejean,NY,Riesling - Dry <.99 RS,2022,Finger Lakes,Goldfinch Vineyards Dry,Riesling,$22.00,Gold
Prejean,NY,Riesling - Medium Sweet - 2.1 - 4.0 RS,2022,Finger Lakes,,Riesling,$19.00,Gold
Prejean,NY,Vignoles,2022,Seneca Lake,,Vignoles,$19.00,Gold
Prejean,NY,All Other Red Varietals,2022,Finger Lakes,,Marechal Foch,$19.00,Silver
Prejean,NY,White Native American/Hybrid,2022,Seneca Lake,,Traminette,$19.00,Silver
Premonition Cellars,CA,Mourvedre,2021,Russian River Valley,Montgomery Vineyard,Mourvedre,$40.00,Double Gold
Premonition Cellars,CA,Pinot Noir - $35.00 - $39.99,2021,Russian River Valley,,Pinot Noir,$38.00,Gold
Premonition Cellars,CA,Gewurztraminer,2022,Russian River Valley,,Gewurztraminer,$26.00,Silver
Premonition Cellars,CA,Pinot Noir - $47.00 - $49.99,2021,Russian River Valley,Reserve Montgomery Vineyard,Pinot Noir,$48.00,Silver
Premonition Cellars,CA,White Blends - $22.00 - $29.99,2022,Russian River Valley,,Chard-O-Miner,$26.00,Silver
Premonition Cellars,CA,Zinfandel - $35.00 - $39.99,2021,Russian River Valley,,Zinfandel,$36.00,Silver
Presque Isle Wine Cellars,PA,Red Blend: Cab Sauv leading blend - Up to - $29.99,2020,Lake Erie,,Saudade,$25.99,Bronze
Presque Isle Wine Cellars,PA,Riesling - Medium Dry 1.0 - 2.00 RS,2022,Lake Erie,,Riesling,$14.99,Bronze
Pressley Vineyards,CA,Dry Rose (one varietal) - RS .001 - .099,2021,Solano County,McCormack Ranch,Rose,$22.00,Gold
Pressley Vineyards,CA,Pinot Noir - $18.00 - $23.99,2019,Solano County,McCormack Ranch,Pinot Noir,$23.00,Gold
Pressley Vineyards,CA,Albarino,2022,Solano County,McCormack Ranch,Albarino,$17.00,Silver
Pressley Vineyards,CA,Cab Sauv - $50.00 - $59.99,2019,Coombsville,,Cabernet Sauvignon,$55.00,Silver
Priest Ranch,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2019,Napa Valley,,Peacemaker,$90.00,Double Gold
Priest Ranch,CA,Blanc de Blancs,2018,Napa Valley,,Grenache Blanc,$85.00,Gold
Priest Ranch,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2019,Napa Valley,,Remedy,$85.00,Gold
Priest Ranch,CA,Cab Sauv - $100.00 & Over,2019,Napa Valley,Snake Oil,Cabernet Sauvignon,$110.00,Silver
Project amp,TX,Packaging: Abstract Art,2022,California,,The GOAT Zinfandel,$38.00,Best of Class
Project amp,TX,Packaging: Whimsical,2022,Mendocino County,,Pining for Diamonds Merlot,$38.00,Bronze
Project amp,TX,Packaging: Whimsical,2022,California,,Melodrama Syrah,$38.00,Silver
Propaganda Wine Co.,CA,Red Blend: Tempranillo leading blend,NV,San Diego County,,Toro,$45.00,Double Gold
Provenance Vineyards,CA,Cab Sauv - $24.00 - $27.99,2021,Paso Robles,Deadeye,Cabernet Sauvignon,$24.99,Bronze
Provenance Vineyards,CA,Red Blend: Merlot leading blend - $40.00 & Over,2018,Napa Valley,Deadeye,Red Wine Blend,$54.99,Double Gold
Provenance Vineyards,CA,Sauvignon Blanc/Fume - $22.00 - $ 27.99,2022,North Coast,,Sauvignon Blanc,$24.99,Gold
Provenance Vineyards,CA,Cab Sauv - $45.00 - $49.99,2019,Napa Valley,,Cabernet Sauvignon,$49.99,Silver
Provenance Vineyards,CA,Chardonnay - $18.00 - $22.99,2021,Monterey County,Deadeye,Chardonnay,$19.99,Silver
Pruett Farms,CA,Chardonnay - $36.00 - $39.99,2021,Livermore Valley,Burgundian,Chardonnay,$36.00,Silver
Pruett Farms,CA,Chardonnay - $40.00 - $45.99,2021,Livermore Valley,Reverie Reserve,Chardonnay,$41.00,Silver
Quady North Winery,OR,Cab Franc - $35.00 - $49.99,2019,Applegate Valley,Maes Vineyard,Cabernet Franc,$39.00,Double Gold
Quady North Winery,OR,Syrah/Shiraz - Up to - $34.99,2021,Rogue Valley,4-2;A,Syrah,$27.00,Gold
Quady North Winery,OR,White Blends - Up to - $21.99,2022,Rogue Valley,,Pistoleta,$20.00,Gold
Quady North Winery,OR,Syrah/Shiraz - $35.00 - $44.99,2018,Applegate Valley,Steelhead Run Vineyard,Syrah,$35.00,Silver
Quady Winery,CA,Port - Up to - $32.99,NV,California,,Starboard Batch 88,$25.99,Double Gold
Quiddity Wines,WA,Red Blend: Grenache leading blend,2021,Rattlesnake Hills,,ZHUZH,$39.00,Bronze
Quiddity Wines,WA,Touriga Nacional,2021,Snipes Mountain,,Touriga Nacional,$39.00,Bronze
Quiddity Wines,WA,Red Blend: Syrah leading blend - $36.00 and Over,2021,Columbia Valley,,AMORE,$39.00,Double Gold
Quiddity Wines,WA,Mourvedre,2021,Columbia Valley,CUR NON,Mourvedre,$39.00,Gold
Quiddity Wines,WA,Syrah/Shiraz - $35.00 - $44.99,2021,Rattlesnake Hills,AUDENTES,Syrah,$39.00,Gold
Quiddity Wines,WA,Carmenere,2021,Columbia Valley,SAPIT,Carmenere,$39.00,Silver
Quiddity Wines,WA,Dry Rose ( single varietal G;S;M )- RS 0 - .099,2022,Rattlesnake Hills,Risibility,Mourvedre,$25.00,Silver
Quiddity Wines,WA,Grenache - $35.00 and Over,2021,Rattlesnake Hills,UBUNTU,Grenache,$39.00,Silver
Quiddity Wines,WA,Roussanne,2022,Rattlesnake Hills,RHATHYMIA,Roussanne,$25.00,Silver
Quievremont,VA,Malbec - Up to - $38.99,2021,Virginia,,Malbec,$32.00,Silver
Quievremont,VA,Petit Manseng,2022,Virginia,,Petit Manseng,$27.00,Silver
Quievremont,VA,Petit Verdot - Up to - $45.99,2021,Virginia,,Petit Verdot,$38.00,Silver
Quievremont,VA,Red Blend: Merlot leading blend - $40.00 & Over,2021,Virginia,,Rouge de Ferme,$46.00,Silver
Quievremont,VA,White Dessert/Late Harvest - RS >3.5,2020,Virginia,Vieille Chevre,Petit Manseng,$50.00,Silver
R Vineyards,CA,Viognier - Up to - $29.99,2022,Lake County,,Viognier,$18.00,Bronze
R Vineyards,CA,Red Blend: Cab Sauv leading blend - Up to - $29.99,2020,Lake County,,Russell Rocks,$26.00,Double Gold
R Vineyards,CA,Cab Franc - Up to - $34.99,2021,Lake County,,Cabernet Franc,$24.00,Silver
R Vineyards,CA,Zinfandel - $35.00 - $39.99,2021,Lake County,Hoodoo Creek,Zinfandel,$35.00,Silver
Ra Ra Wine Co.,CA,Other White Varietals,2023,Alexander Valley,,Melon de Bourgogne,$26.00,Double Gold
Ra Ra Wine Co.,CA,Riesling - Dry <.99 RS,2023,Sonoma Mountain,,Dry Riesling,$26.00,Double Gold
Ra Ra Wine Co.,CA,Dry Rose ( single varietal G;S;M )- RS 0 - .099,2023,Dry Creek Valley,,Rose,$26.00,Gold
Rabble,CA,Cab Sauv - $20.00 - $23.99,2021,Paso Robles,,Cabernet Sauvignon,$21.99,Double Gold
Rabble,CA,Dry Rose (one varietal ) - RS .1 - .299,2022,Paso Robles,,Rose,$17.99,Double Gold
Rabble,CA,Red Blend: Merlot leading blend - Up to - $39.99,2020,Paso Robles,,Red Blend,$19.99,Silver
Rabble,CA,Sauvignon Blanc/Fume - $17.00 - $21.99,2022,Paso Robles,,Sauvignon Blanc,$17.99,Silver
Rabble,CA,Zinfandel - $23.00 - $28.99,2021,Paso Robles,,Zinfandel,$24.99,Silver
Rack & Riddle,CA,Blanc de Noirs,2019,Russian River Valley,,Pinot Meunier,$58.00,Double Gold
Rack & Riddle,CA,Blanc de Blancs,NV,North Coast,,Blanc de Blancs,$20.00,Gold
Rack & Riddle,CA,Brut,NV,North Coast,,Brut,$8.98,Gold
Rack & Riddle,CA,Rose Sparkling (Pinot Noir Varietal),NV,North Coast,,Sparkling Rose,$22.00,Gold
Rack & Riddle,CA,Blanc de Noirs,NV,Sonoma County,,Blanc de Noirs,$22.00,Silver
Rack & Riddle,CA,Brut,NV,North Coast,,Brut,$20.00,Silver
Raffaelli Vineyards,CA,Pinot Noir - $40.00 - $46.99,2020,Santa Cruz Mountains,,Pinot Noir,$40.00,Bronze
Raffaelli Vineyards,CA,Pinot Noir - $40.00 - $46.99,2021,Santa Cruz Mountains,,Pinot Noir,$40.00,Silver
Raffaldini,NC,Red Blend: Petit Verdot leading blend,2020,Swan Creek,,Mezzogiorno,$35.00,Silver
Raffaldini,NC,Vermentino,2021,Swan Creek,Rovere,Vermentino,$28.00,Silver
Ramazzotti,CA,Cab Franc - $50.00 & Over,2019,Alexander Valley,,Cabernet Franc,$58.00,Gold
Ramazzotti,CA,Grenache - $35.00 and Over,2021,Dry Creek Valley,,Grenache Noir,$52.00,Gold
Ramazzotti,CA,Barbera - $35.00 and Over,2021,Dry Creek Valley,,Barbera,$52.00,Silver
Ramazzotti,CA,Red Blend: Cab Sauv leading blend - $61.00 and Over,2018,Alexander Valley,,Regale Reserve,$125.00,Silver
Ramazzotti,CA,Sangiovese - $40.00 and Over,2021,Dry Creek Valley,,Sangiovese,$50.00,Silver
Ramazzotti,CA,Zinfandel - $45.00 - $54.99,2020,Alexander Valley,,Zinfandel,$45.00,Silver
Ranch 32,CA,Cab Sauv - $28.00 - $30.99,2021,Monterey,,Cabernet Sauvignon,$29.95,Gold
Rancho Coyote Vineyards,CA,Pinot Blanc,2022,Russian River Valley,Noir Blanc,Pinot Blanc,$25.00,Gold
Rancho Coyote Vineyards,CA,Blanc de Noirs,2021,Russian River Valley,,Sparkling Blanc de Noir,$45.00,Silver
Rancho Coyote Vineyards,CA,Dry Rose (one varietal) - RS 0,2022,Russian River Valley,,Rose,$20.00,Silver
Rancho Roble Vineyards,CA,Chardonnay - $36.00 - $39.99,2022,Los Carneros,,Chardonnay,$36.00,Bronze
Rancho Roble Vineyards,CA,Red Blend: Sangiovese leading blend,2022,California,,Red Wine Blend,$32.00,Gold
Rancho Roble Vineyards,CA,Barbera - Up to - $34.99,2022,California,,Barbera,$32.00,Silver
Rancho Roble Vineyards,CA,Dry Rose (one varietal) - RS 0,2022,Sierra Foothills,,Rose,$27.00,Silver
Rancho Sisquoc,CA,Riesling - Dry <.99 RS,2022,Santa Maria Valley,,Riesling,$20.00,Bronze
Rancho Sisquoc,CA,Cab Franc - Up to - $34.99,2021,Santa Maria Valley,,Cabernet Franc,$34.00,Double Gold
Rancho Sisquoc,CA,Red Blend: Sangiovese leading blend,2021,Santa Maria Valley,,Tre Vini,$32.00,Double Gold
Rancho Sisquoc,CA,Chardonnay - $23.00 - $27.99,2021,Santa Maria Valley,,Chardonnay,$26.00,Gold
Rancho Sisquoc,CA,Malbec - Up to - $38.99,2021,Santa Maria Valley,,Malbec,$34.00,Gold
Rancho Sisquoc,CA,Red Blend: Merlot leading blend - $40.00 & Over,2020,Santa Maria Valley,,Cellar Select Meritage,$40.00,Gold
Rancho Sisquoc,CA,Syrah/Shiraz - Up to - $34.99,2021,Santa Maria Valley,,Syrah,$34.00,Gold
Rancho Sisquoc,CA,Cab Sauv - $31.00 - $35.99,2021,Santa Maria Valley,,Cabernet Sauvignon,$34.00,Silver
Rancho Sisquoc,CA,Other White Varietals,2022,Santa Maria Valley,,Sylvaner,$20.00,Silver
Rancho Sisquoc,CA,Pinot Noir - $29.00 - $34.99,2021,Santa Maria Valley,,Pinot Noir,$34.00,Silver
Rancho Sisquoc,CA,Sauvignon Blanc/Fume - $22.00 - $ 27.99,2022,Santa Maria Valley,,Sauvignon Blanc,$24.00,Silver
Rapture,CA,Cab Sauv - $50.00 - $59.99,2021,Lodi,,Cabernet Sauvignon,$50.00,Gold
Rare Earth Organic Winery,CA,Cab Sauv - Up to - $15.99,2021,California,,Cabernet Sauvignon,$15.99,Bronze
Rare Earth Organic Winery,CA,Pinot Gris/Grigio - Up to - $17.99,2023,California,,Pinot Grigio,$15.99,Bronze
Rare Earth Organic Winery,CA,Pinot Noir - Up to - $17.99,2022,California,,Pinot Noir,$15.99,Bronze
Rare Earth Organic Winery,CA,Chardonnay - $14.00 - $17.99,2021,California,,Chardonnay,$15.99,Silver
Ravel & Stitch,CA,Cab Sauv - $24.00 - $27.99,2020,Central Coast,,Cabernet Sauvignon,$25.00,Double Gold
Raymond Vineyards,CA,All Other Red Blends; Up to $34.99,2022,California,,R | Collection Field Blend,$15.00,Double Gold
Raymond Vineyards,CA,Cab Sauv - Up to - $15.99,2022,California,R | Collection,Cabernet Sauvignon,$15.00,Silver
Raymond Vineyards,CA,Chardonnay - $14.00 - $17.99,2022,California,R | Collection,Chardonnay,$15.00,Silver
Raymond Vineyards,CA,Merlot - Up to - $22.99,2021,California,R | Collection,Merlot,$15.00,Silver
Raymond Vineyards,CA,Sauvignon Blanc/Fume - Up to - $16.99,2021,California,R | Collection,Sauvignon Blanc,$15.00,Silver
Rayson,NC,Petit Verdot - $46.00 and Over,NV,North Carolina,Reserve,Petit Verdot,$50.00,Silver
Rebelution,CA,Red Blend: Cab Sauv leading blend - $30.00 - $39.99,2021,California,,Red Blend,$30.00,Silver
Rebuttel,CA,Chardonnay - Up to - $13.99,2022,California,,Chardonnay,$6.99,Double Gold
Red Door Ranch Vineyards,CA,Malbec - $39.00 & Over,2021,Paso Robles,Big Brother,Malbec,$58.00,Gold
Red Door Ranch Vineyards,CA,All Other Red Varietals,2022,Paso Robles,Latchkey Kid,Counoise,$42.00,Silver
Red Door Ranch Vineyards,CA,Carignan/Carignane,2022,Paso Robles,Middle Child,Carignane,$52.00,Silver
Red Door Ranch Vineyards,CA,Dry Rose (one varietal) - RS 0,2022,Paso Robles,Favorite Daughter,Rose,$32.00,Silver
Red Lily Vineyards,OR,Tempranillo - $40.00 & Over,2020,Applegate Valley,Thin Line,Tempranillo,$50.00,Gold
Red Lily Vineyards,OR,Touriga Nacional,2021,Applegate Valley,The Song,Touriga Nacional,$75.00,Gold
Red Lily Vineyards,OR,All Other Red Blends: $35.00 and Over,2021,Rogue Valley,,Fibonacci,$42.00,Silver
Red Stitch,CA,Cab Sauv - $100.00 & Over,2018,Napa Valley,,Cabernet Sauvignon,$125.00,Double Gold
Red Stitch,CA,Pinot Noir - $70.00 and Over,2021,Santa Lucia Highlands,Rosellas Vineyard,Pinot Noir,$70.00,Gold
Red Stitch,CA,Chardonnay - $46.00 & Over,2021,Santa Lucia Highlands,Sierra Mar Vineyard,Chardonnay,$52.00,Silver
Rellik Winery,OR,Red Blend: Syrah leading blend - Up to - $35.99,NV,Applegate Valley,,Three Eyed Raven Lot 4,$35.00,Double Gold
Rellik Winery,OR,Viognier - Up to - $29.99,2022,Applegate Valley,,Viognier,$23.00,Double Gold
Rellik Winery,OR,Chardonnay - $32.00 - $35.99,2021,Applegate Valley,,Chardonnay,$34.00,Gold
Rellik Winery,OR,Dry Rose (Blend) - RS .1 -..299,2022,Applegate Valley,Raven,Rose,$24.00,Gold
Rellik Winery,OR,Rose Sparkling (non-Pinot Noir Varietal),2022,Applegate Valley,,Sparkling Grenache,$52.00,Gold
Rellik Winery,OR,Chardonnay - $23.00 - $27.99,2021,Rogue Valley,,Chardonnay,$24.00,Silver
Rellik Winery,OR,Malbec - Up to - $38.99,2020,Rogue Valley,,Malbec,$32.00,Silver
Rellik Winery,OR,Tempranillo - Up to - $39.99,2020,Rogue Valley,,Tempranillo,$33.00,Silver
Rendez-vous,CA,Barbera - Up to - $34.99,2021,Clarksburg,,Barbera,$32.00,Bronze
Rendez-vous,CA,Red Blend: Tempranillo leading blend,2020,Clarksburg,,Delta Banks,$33.00,Bronze
Rendez-vous,CA,Petite Sirah - $33.00 - $38.99,2020,Clarksburg,,Petite Sirah,$36.00,Double Gold
Rendez-vous,CA,Other White Varietals,2022,Clarksburg,,Symphony,$30.00,Gold
Rendez-vous,CA,White Blends - $22.00 - $29.99,2022,Clarksburg,,Rendez-Blanc,$26.00,Gold
Rendez-vous,CA,Chardonnay - $23.00 - $27.99,2022,Clarksburg,,Chardonnay,$26.00,Silver
Rendez-vous,CA,Red Blend: Petite Sirah leading blend,2021,Clarksburg,,Rendez-Rouge,$36.00,Silver
Rescue Dog Wines,CA,Chardonnay - $18.00 - $22.99,2022,Lodi,,Chardonnay,$20.00,Bronze
Rescue Dog Wines,CA,Rose Sparkling (non-Pinot Noir Varietal),NV,Lodi,,Sparkling Rose,$28.99,Bronze
Rescue Dog Wines,CA,Other Sparkling,NV,Lodi,,Demi Sec,$28.99,Double Gold
Rescue Dog Wines,CA,Cab Sauv - $24.00 - $27.99,2021,Lodi,,Cabernet Sauvignon,$27.00,Silver
Rescue Dog Wines,CA,Dry Rose (one varietal - RS .3 - .99,2021,California,,Rose,$18.00,Silver
Rescue Dog Wines,CA,Pinot Noir - $29.00 - $34.99,2021,Central Coast,,Pinot Noir,$34.00,Silver
Rescue Dog Wines,CA,Red Blend: Cab Sauv leading blend - Up to - $29.99,2021,Lodi,,Red Blend,$20.00,Silver
Rescue Dog Wines,CA,Sauvignon Blanc/Fume - $17.00 - $21.99,2022,Lodi,,Sauvignon Blanc,$18.00,Silver
Retzlaff,CA,Cab Sauv - $70.00 - $79.99,2019,Livermore Valley,Family Reserve,Cabernet Sauvignon,$70.00,Bronze
Retzlaff,CA,Dry Rose (one varietal) - RS .001 - .099,2022,Livermore Valley,,Isabelles Blush Merlot Rose Dry,$34.00,Silver
Reustle Prayer Rock Vineyards,OR,Pinot Noir - $35.00 - $39.99,2021,Umpqua Valley,Estate Selection,Pinot Noir,$39.00,Bronze
Reustle Prayer Rock Vineyards,OR,Pinot Noir - $47.00 - $49.99,2021,Umpqua Valley,Winemakers Reserve,Pinot Noir,$48.00,Bronze
Reustle Prayer Rock Vineyards,OR,Port - $33.00 and Over,2017,Umpqua Valley,Rojo Dulce,Port,$38.00,Bronze
Reustle Prayer Rock Vineyards,OR,Syrah/Shiraz - $45.00 & Over,2021,Umpqua Valley,Estate Selection,Syrah,$45.00,Double Gold
Reustle Prayer Rock Vineyards,OR,Gruner Veltliner,2022,Umpqua Valley,Green Lizard,Gruner Veltliner,$38.00,Gold
Reustle Prayer Rock Vineyards,OR,Gruner Veltliner,2022,Umpqua Valley,Hefeabzug Estate Selection,Gruner Veltliner,$36.00,Gold
Reustle Prayer Rock Vineyards,OR,Merlot - $30.00 - $39.99,2021,Umpqua Valley,Estate Selection,Merlot,$38.00,Gold
Reustle Prayer Rock Vineyards,OR,Syrah/Shiraz - $35.00 - $44.99,2021,Umpqua Valley,Estate Selection,Syrah,$39.00,Gold
Reustle Prayer Rock Vineyards,OR,Tempranillo - $40.00 & Over,2021,Umpqua Valley,Winemakers Reserve,Tempranillo,$48.00,Gold
Reustle Prayer Rock Vineyards,OR,Brut,2021,Umpqua Valley,Addies Sparkles,Gruner Veltliner,$40.00,Silver
Reustle Prayer Rock Vineyards,OR,Riesling - Dry <.99 RS,2022,Umpqua Valley,,Riesling,$28.00,Silver
Reustle Prayer Rock Vineyards,OR,Riesling - Medium Sweet - 2.1 - 4.0 RS,2022,Umpqua Valley,Enigma,Riesling,$28.00,Silver
RGNY,NY,White Blends - $30.00 and Over,2022,North Fork of Long Island,,Sauvignon Blanc Semillon,$50.00,Bronze
RGNY,NY,Brut,2022,North Fork of Long Island,,Scielo Sparkling Rielsing,$31.00,Double Gold
RGNY,NY,Brut,NV,North Fork of Long Island,,White Sparkling,$35.00,Gold
RGNY,NY,Sauvignon Blanc/Fume - $28.00 - $30.99,2022,North Fork of Long Island,Scielo,Sauvignon Blanc,$29.00,Gold
RGNY,NY,Pinot Noir - $50.00 - $54.99,2022,North Fork of Long Island,,Pinot Noir,$50.00,Silver
RGNY,NY,Red Blend: Cab Sauv leading blend - $30.00 - $39.99,2022,North Fork of Long Island,,Scielo Tinto,$31.00,Silver
Riboli Family,CA,Cab Sauv - $80.00 - $99.99,2019,Napa Valley,Rutherford,Cabernet Sauvignon,$80.00,Silver
Rickshaw,CA,Pinot Noir - Up to - $17.99,2021,California,,Pinot Noir,$16.99,Bronze
Rickshaw,CA,Cab Sauv - $16.00 - $19.99,2021,California,,Cabernet Sauvignon,$16.99,Silver
Rickshaw,CA,Chardonnay - $14.00 - $17.99,2021,California,,Chardonnay,$16.99,Silver
Rickshaw,CA,Sauvignon Blanc/Fume - Up to - $16.99,2022,California,,Sauvignon Blanc,$16.99,Silver
Rios,CA,Cab Sauv - $70.00 - $79.99,2018,Napa Valley,,Cabernet Sauvignon,$75.00,Silver
Rios-Lovell Estate Winery,CA,Red Blend: Cab Sauv leading blend - $40.00 - $47.99,2016,Alameda County,,Estate,$40.00,Bronze
Rios-Lovell Estate Winery,CA,Zinfandel - $45.00 - $54.99,NV,Livermore Valley,,Zinfandel,$50.00,Bronze
Rios-Lovell Estate Winery,CA,Cab Sauv - $45.00 - $49.99,NV,Livermore Valley,,Cabernet Sauvignon,$45.00,Gold
Rios-Lovell Estate Winery,CA,Cab Franc - $35.00 - $49.99,2016,Livermore Valley,,Cabernet Franc,$35.00,Silver
Rippey Family Vineyards,CA,Cab Sauv - $60.00 - $69.99,2021,Napa,,Cabernet Sauvignon,$65.00,Best of Class
Rippey Family Vineyards,CA,Red Blend: Merlot leading blend - Up to - $39.99,NV,Napa,,The Crossing Batch #5,$35.00,Double Gold
Rippey Family Vineyards,CA,Cab Sauv - $80.00 - $99.99,2021,Oakville,,Cabernet Sauvignon,$85.00,Gold
Rippey Family Vineyards,CA,Sauvignon Blanc/Fume - $28.00 - $30.99,2022,Napa,,Sauvignon Blanc,$28.00,Silver
Rivera Lane Vineyard and Winery,NM,Gruner Veltliner,2020,Middle Rio Grande Valley,,Gruner Veltliner,$28.00,Silver
Robert Hall,CA,Merlot - Up to - $22.99,2020,Paso Robles,Artisan Collection,Merlot,$19.99,Bronze
Robert Hall,CA,Cab Sauv - $16.00 - $19.99,2021,Paso Robles,Artisan Collection,Cabernet Sauvignon,$19.99,Gold
Robert Hall,CA,Sauvignon Blanc/Fume - $17.00 - $21.99,2022,Paso Robles,Artisan Collection,Sauvignon Blanc,$17.99,Gold
Robert Hall,CA,Blanc de Noirs,2021,Paso Robles,Artisan Collection,Sparkling Grenache,$34.99,Silver
Robert Renzoni Vineyards and Winery,CA,Barbera - $35.00 and Over,2020,California,,Barbera,$48.00,Gold
Robert Renzoni Vineyards and Winery,CA,Red Blend: Sangiovese leading blend,2020,Temecula Valley,,Fiore di Fano,$85.00,Gold
Robert Renzoni Vineyards and Winery,CA,Petite Sirah - $47.00 & Over,2020,Temecula Valley,,Petite Sirah,$60.00,Silver
Roberts + Rogers,CA,Cab Sauv - $60.00 - $69.99,2021,Napa Valley,Howell Mountain,Cabernet Sauvignon,$60.00,Silver
Roberts + Rogers,CA,Cab Sauv - $60.00 - $69.99,2021,Napa Valley,Signature Series,Cabernet Sauvignon,$60.00,Silver
Roberts + Rogers,CA,Chardonnay - $28.00 - $ 31.99,2021,Dry Creek Valley,Sonoma,Chardonnay,$30.00,Silver
Roberts + Rogers Louer Family,CA,Cab Sauv - $45.00 - $49.99,2021,Napa Valley,,Cabernet Sauvignon,$45.00,Double Gold
Roche,CA,Chardonnay - $32.00 - $35.99,2022,Los Carneros,,Chardonnay,$34.00,Best of Class
Roche,CA,Cab Sauv - $70.00 - $79.99,2021,Sonoma Valley,,Cabernet Sauvignon,$72.00,Gold
Roche,CA,Chardonnay - $40.00 - $45.99,2022,Los Carneros,American Oak Reserve,Chardonnay,$40.00,Gold
Roche,CA,Merlot - 40.00 & Over,2021,Los Carneros,Reserve,Merlot,$50.00,Gold
Roche,CA,Merlot - 40.00 & Over,2021,Los Carneros,,Merlot,$40.00,Gold
Roche,CA,Rose Sparkling (Pinot Noir Varietal),2022,Los Carneros,,Brut Rose,$48.00,Gold
